"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1","sbm","1","1",350,25511,1,350,27,229,145.777142857143,27,26.5570947741781,0.654969397476548,0.00185083928797943,0.0670971839462466,3,0.00271152410130906,0.807243650809737,0.00500455188835423,199.818090072567,0.368312833375886,0.238460908718788,2.16857142857143,2,1.58297175603766,1846.70922154202,155,11379.1371428571,9007.71108812003,20058,3982698,0.315025281572383
"2","sbm","1","1",350,31526,1,350,155,204,180.148571428571,155,54.6694906302513,0.311254885325092,0.0019318470269804,0.322017430853594,2,0.000665794724195508,0.678436091923802,0.00550773000525597,181.563003096686,0.175560972353632,0.0683422022103971,2,2,1.48381498158002,2239.90290037299,9359,10985.0142857143,856.574153589534,13742,3844755,0.443589215352646
"3","sbm","1","1",350,6822,1,350,19,70,38.9828571428571,19,18.0483782520039,0.724338802982657,0.0015026890766332,0.0134616191205768,3,0.00628791729136472,0.093027604908001,0.0237894857715612,42.0353768720565,0.382145169149704,0.0888743348342202,2.98,2,1.90778550961932,1690.19945956729,15,76.7485714285714,44.797598760278,219,26862,-0.518701947328625
"4","sbm","1","1",350,24492,1,350,109,183,139.954285714286,109,67.8342347266005,0.47262100851648,0.00179375888001184,0.258345074110732,2,0.000944771453039295,0.485523672614046,0.00694286023012889,144.032857763786,0.310574319215627,0.123340155546459,2,2,1.59898485468686,2590.15963352227,2337,4795.95428571429,2001.41198099616,8808,1678584,0.406328416683349
"5","sbm","1","1",350,9351,1,350,31,74,53.4342857142857,31,29.5457395051722,0.758848645197575,0.00155073949935632,0.0128050334075352,3,0.00270264986811085,0.134134352593969,0.0183927202927875,54.3693365680192,0.260137812016714,0.0589275480966025,2.25714285714286,2,1.8479738027016,2009.4813895439,67,191.408571428571,59.7021397025212,357,66993,-0.0838203024180411
"6","sbm","1","1",350,30083,1,350,140,207,171.902857142857,140,79.2439551471841,0.479767721809876,0.00190219210351824,0.239032391109038,2,0.000734745858697789,0.563503435327568,0.00574978863309005,173.919436663288,0.201129447676817,0.100564879246828,2,2,1.50744167007777,2638.25229153779,5381,8335.16571428571,1559.17991667886,11623,2917308,0.359746987735008
"7","sbm","1","1",350,18129,1,350,70,137,103.594285714286,70,36.499358414937,0.344168527402898,0.00168314013822678,0.32102160355733,2,0.00166194104580495,0.401643514756001,0.0093399371522613,107.06710159799,0.368234987321777,0.0957183790421613,2,2,1.70316823577569,2420.26757546327,784,2167.44857142857,950.057658594527,4416,758607,0.419753987466317
"8","sbm","1","1",350,28725,1,350,139,187,164.142857142857,139,135.803449591275,0.902855011718809,0.00187356958104398,0,2,0.000389782329034823,0.399668355051273,0.00607825716026492,164.520844319857,0.123276172283032,0.0654932460090053,2,2,1.52967662709783,2623.02897833135,3404,5363.76857142857,719.477369722194,7639,1877319,-0.00788136207813627
"9","sbm","1","1",350,14682,0,341,0,154,83.8971428571429,0,-4.91152845038395e-14,-2.98131829146009e-15,-1,0.0336956305720506,8,0.0484112220194305,0.654734912000942,0.00727166484480987,137.520089462559,0.468139507712799,0.200867785509619,6.01142857142857,0,2.79376304396571,1580.16138409562,0,3687.06857142857,3047.34821090299,7742,1290474,0.845049467563803
"10","sbm","1","1",350,23743,1,350,17,224,135.674285714286,17,16.570741615604,0.793318907155485,0.00181300550647522,0.0181255399071338,3,0.00464189617463246,0.795951956449757,0.00517403872236937,193.272616162808,0.386895551924007,0.253082275890299,2.39428571428571,2,1.6196316004912,1785.05424215762,63,10288.3885714286,8220.14850728486,18917,3600936,0.125115023186984
"11","sbm","1","1",350,13433,1,350,28,146,76.76,28,19.3850477693584,0.282449777560405,0.00161736880760447,0.310204460140314,3,0.00393849336418794,0.632106711785594,0.00839770270194572,119.080186033295,0.58236432554768,0.198395415472779,2.19428571428571,2,1.78076135898485,1853.64398071802,49,2442.24,2851.28456640593,6963,854784,0.692593853323692
"12","sbm","1","1",350,21612,1,350,94,160,123.497142857143,94,72.9043701663543,0.579158646715854,0.00174215649329723,0.203515355652903,2,0.000970317204509864,0.399476174853056,0.00787315065365951,127.01395464028,0.279484683203461,0.104592713876381,2,2,1.64613999181334,2643.91791280595,1457,3078.78,1239.11152435906,5541,1077573,0.302000004051083
"13","sbm","1","1",350,29006,1,350,129,194,165.748571428571,129,127.470982988239,0.908583502753782,0.00188008134348924,0,2,0.000789982126444684,0.374473122958653,0.00600208714097139,166.608710688955,0.124025225228874,0.0809496520671306,2,2,1.5250757265657,2515.69673654851,3295,5148.55714285714,657.851949354678,6996,1801995,-0.407705619618563
"14","sbm","1","1",350,16994,1,350,70,132,97.1085714285714,70,68.6030347532263,0.851604107660236,0.00166482227120032,0.000308259078736109,3,0.00130536050531699,0.129181839900961,0.0101903980457486,98.1315936345785,0.230251780122225,0.0999754400327466,2.00571428571429,2,1.72176831764224,2297.28306627883,197,611.777142857143,159.614530447332,1252,214122,-0.510616401111129
"15","sbm","1","1",350,9083,1,350,27,82,51.9028571428571,27,26.1930058993302,0.760605585078263,0.00154783246986935,0.0117761337092986,3,0.00405371793789995,0.130564907594744,0.0182416938653704,54.8194705700207,0.327446561916413,0.0862382316823578,2.20571428571429,2,1.85216537044617,1932.80125898304,45,186.591428571429,86.7521016860714,432,65307,-0.495411539833922
"16","sbm","1","1",350,11251,1,350,28,121,64.2914285714286,28,27.615720095908,0.794570113731868,0.00158113858223785,0.00152081604044068,2,0.00576539160566521,0.194505249682614,0.013787184881809,72.5311228196711,0.410005634389245,0.162488743348342,2,2,1.81578387228817,1986.01819004837,97,471.445714285714,312.366448108974,1339,165006,-0.557121764183316
"17","sbm","1","1",350,14023,1,350,56,109,80.1314285714286,56,26.0240929423042,0.32078774642675,0.00161881588404744,0.328286842396719,2,0.00201574216824227,0.308247640042809,0.0122463054621497,81.6572804827347,0.339265117176929,0.0827179697093737,2,2,1.77039705280393,2279.506558884,374,989.974285714286,337.061772239692,1938,346491,0.154074874498312
"18","sbm","1","1",350,34602,1,350,119,306,197.725714285714,119,116.198927012979,0.911969123508953,0.00204647942495103,0,2,0.00199374340374946,0.675529397945955,0.00454692785804095,219.92871477641,0.306621514103261,0.310241506344658,2,2,1.4334506753991,2409.71257174713,5903,14985.9171428571,8894.38518656479,28582,5245071,-0.272409022047871
"19","sbm","1","1",350,9128,1,350,6,127,52.16,6,5.8498267156003,0.786588355338897,0.00149309008657072,0.0450436894289878,3,0.00934253985820505,0.455681714769728,0.0107960594423545,92.6263888541456,0.5802449564462,0.214441260744986,2.62,2,1.94415063446582,1446.70597530822,7,1115.92285714286,1310.97804749863,3604,390573,-0.184475983268809
"20","sbm","1","1",350,2666,0,287,0,49,15.2342857142857,0,-2.12115521224792e-14,-1.04333453589659e-15,-1,0.0238048071657825,6,0.0218122787750805,0.224364927615406,0.0281910619151126,35.4722359523435,0.706501589070074,0.0967498976668031,3.7,0,2.67476426013011,763.272280396436,0,58.6714285714286,78.3162938011252,292,20535,0.0364209021624821
"21","sbm","1","1",350,12908,1,350,32,116,73.76,32,31.1574625424646,0.798104356459567,0.0016038424754934,0.0466055833473936,3,0.00319054560372615,0.242293673101945,0.0125129791288231,79.9170197364548,0.353635467985597,0.121031518624642,2.01142857142857,2,1.78868604175194,2269.17046157009,116,707.082857142857,365.317511532778,1604,247479,-0.0530772425655677
"22","sbm","1","1",350,3891,1,350,7,43,22.2342857142857,7,6.01501776075569,0.546917430155947,0.00129336366903923,0.125452769410803,4,0.00959699322939305,0.0873861276193218,0.0373264781164457,26.7906336322529,0.521860957768179,0.0595006139991813,3.03714285714286,3,2.22975030699959,1327.94639813463,0,24.2828571428571,20.082565757411,80,8499,0.20478706335573
"23","sbm","1","1",350,29685,1,350,73,237,169.628571428571,73,69.0991167870926,0.58958256053636,0.00191788117432998,0.137752340283776,2,0.00103299908654053,0.703098971821479,0.00501216191063447,199.514703999938,0.317795248970134,0.193041342611543,2,2,1.51395824805567,2316.99601299304,1000,11410.5771428571,7890.75527549893,19620,3993702,0.387829317994262
"24","sbm","1","1",350,3278,1,350,6,39,18.7314285714286,6,5.37851469140731,0.57273225691213,0.00122682734238348,0.0438257378771934,4,0.0114879967117521,0.0306822049694475,0.0504856310760894,19.8076161213643,0.510848748771073,0.0580761358984855,3.04285714285714,3,2.33914040114613,1247.52718260062,0,5.40857142857143,3.54689189000885,21,1893,-0.0867786531853467
"25","sbm","1","1",350,17431,1,350,57,161,99.6057142857143,57,54.7259244558944,0.709730618984522,0.00167599964114247,0.12993354743983,2,0.00237235457586205,0.374739796983649,0.00886812963189882,112.763349376737,0.419842966723082,0.175914858780188,2,2,1.71459680720426,2452.70402140763,417,2030.65714285714,1550.28316376165,5079,710730,0.235874264345428
"26","sbm","1","1",350,29230,1,350,107,213,167.028571428571,107,91.8562611098417,0.60984448953514,0.00188819537894725,0.167339581122456,2,0.000834840150667708,0.537666125969196,0.00576634999127776,173.419927946207,0.252358640133442,0.131723291035612,2,2,1.52140810478919,2730.0700131437,2580,7653.04285714286,2997.1703543223,12528,2678565,0.332869212465389
"27","sbm","1","1",350,13741,1,350,47,111,78.52,47,27.0718520240051,0.385449552899343,0.00161520263586181,0.261751133639585,2,0.00248140654942904,0.289626197666587,0.0119495149642652,83.6854050553919,0.362410855621177,0.0930659025787966,2,2,1.77501432664756,2287.18055824958,247,914.1,411.260071858272,1807,319935,0.431061017040409
"28","sbm","1","1",350,835,0,334,0,16,4.77142857142857,0,-2.77685293516218e-15,-3.86916476374898e-16,-1,0.314108788411201,7,0.0471075040726795,0.017512077294686,0.143108027909699,6.98772818413093,0.741341643840856,0.0321735571019239,5.57714285714286,0,3.66704428979878,584.281025381408,0,0.248571428571429,0.627393493088566,4,87,-0.15742885537871
"29","sbm","1","1",350,2909,1,350,6,31,16.6228571428571,6,5.53751989385955,0.5483084040625,0.00120226464546901,0.167619049757388,4,0.00813332806823446,0.0445178769344444,0.0563663656120943,17.7410764228062,0.505499240254959,0.0411952517396643,3.06571428571429,3,2.38750716332378,1180.27262314741,0,6.19714285714286,4.21125424315017,29,2169,-0.096949130554059
"30","sbm","1","1",350,2337,0,348,0,40,13.3542857142857,0,-7.53504983611844e-16,-2.22044604925031e-16,-1,0.120909211254129,5,0.0233352551129127,0.0978739853111712,0.0443699187961757,22.5377919800518,0.679082504920412,0.076348751534998,3.71142857142857,0,2.56928020139786,877.582619905832,0,14.4685714285714,18.3572596201437,79,5064,-0.189226272935758
"31","sbm","1","1",350,1772,0,342,0,38,10.1257142857143,0,-8.10079625717188e-15,-4.44089209850063e-16,-1,0.135938590769889,5,0.0277187185093728,0.0801690507152146,0.0553356401369324,18.0715357683659,0.751315473021818,0.079869013507982,4.01428571428571,0,2.78523777674881,755.31799488928,0,7.04571428571429,9.71827637084577,54,2466,-0.146833095437648
"32","sbm","1","1",350,7322,1,350,21,74,41.84,21,19.4997417277463,0.71262158403221,0.00151396054177004,0.079880824112893,3,0.00518396676415344,0.137906809120188,0.0217903619505431,45.8918489867064,0.428543529138378,0.0921489971346705,2.77142857142857,2,1.89393368808842,1800.83994885389,25,129.557142857143,79.4384365827592,351,45345,-0.0233584258184925
"33","sbm","1","1",350,34245,1,350,117,249,195.685714285714,117,74.4610666487265,0.455562133079352,0.00200870970014866,0.218006013413133,2,0.000657567583822053,0.745445396476032,0.00463407344583639,215.792868129545,0.275232499482826,0.152762996316005,2,2,1.4392959476054,2164.16862880138,3357,15072.4714285714,8545.65175867568,23155,5275365,0.526116248297637
"34","sbm","1","1",350,4968,1,350,14,45,28.3885714285714,14,4.53074790595557,0.160923405565415,0.00133063611254656,0.398236616924808,3,0.00550192364630334,0.125162555695312,0.034077540881193,29.3448404474481,0.392657193319179,0.0475972165370446,3,3,2.15669259107655,1509.27353876727,7,50.3228571428571,21.469143389708,143,17613,-0.0104075584226155
"35","sbm","1","1",350,1771,1,350,1,25,10.12,1,0.557485381200147,0.360241384084604,0.00103558668192974,0.214566765324136,5,0.0218021015504095,0.0383670194091981,0.0806062670605091,12.4059832624345,0.597308888465417,0.0426361031518625,4.43142857142857,3,2.78367580843226,906.553667914467,0,2.18571428571429,2.49177936183112,13,765,-0.00688528487255324
"36","sbm","1","1",350,10070,1,350,35,84,57.5428571428571,35,33.7673488577162,0.782247558478687,0.00154352331735973,0.00378608923237437,3,0.00350705307467018,0.0631455072444332,0.0168515414969953,59.3417522176417,0.255123511208145,0.0758084322554237,2.95142857142857,2,1.85725747032337,1956.44713464888,20,107.622857142857,43.9374463245314,242,37668,-0.63253719295492
"37","sbm","1","1",350,3366,1,350,5,35,19.2342857142857,5,4.73545218971414,0.593584244702768,0.00114629082800122,0.000823304168171526,4,0.00866777374265965,0.000179409741948988,0.0487598343835893,20.5086832767537,0.404983940847313,0.0451739664347114,4,4,2.50288988948015,1199.33099957665,0,0.0342857142857143,0.236912878142404,2,12,-0.501104906176436
"38","sbm","1","1",350,10827,1,350,4,120,61.8685714285714,4,0.0526090311142011,0.00305675413304582,0.00103735176193316,0.133005092330594,6,0.137791804311297,0.454177859904657,0.0103908727534553,96.2383068031963,0.524848250439684,0.166565697912403,4.87428571428571,3,2.82339746213672,1754.51662121927,0,1253.51142857143,1051.39127291011,3286,438729,0.895870732895226
"39","sbm","1","1",350,14790,1,350,32,133,84.5142857142857,32,31.5473234597778,0.817159997901919,0.00163396060763564,0.0214492779462395,2,0.00314825887996,0.295106699552771,0.0105823452686843,94.4970112588599,0.345757704828539,0.138927548096603,2,2,1.7578387228817,2331.83130901634,184,1176.99428571429,670.604196606266,2462,411948,-0.138074097713572
"40","sbm","1","1",350,18748,1,350,26,165,107.131428571429,26,4.44692308769344,0.0696375763343364,0.00166948316307946,0.265892148188574,3,0.00496162738710496,0.656023764347053,0.00684284783972166,146.137985736751,0.457578550287032,0.165812525583299,2.92571428571429,2,1.73029881293492,2064.93430524355,98,4549.99714285714,3508.88404491791,9271,1592499,0.899677988068646
"41","sbm","1","1",350,11664,1,350,29,127,66.6514285714286,29,28.3707256529365,0.799769088428194,0.0015871113428337,0.012431177684823,3,0.00577202012592678,0.238644905979038,0.0130532188407381,76.6094564261096,0.435688659299593,0.172918542775276,2.02285714285714,2,1.80908718788375,2110.78030896588,132,617.691428571429,424.269723753246,1706,216192,-0.249160627555885
"42","sbm","1","1",350,31122,1,350,140,224,177.84,140,137.728311663775,0.90476936937918,0.00192651005339805,0,2,0.00105516233477714,0.490883837874348,0.00554970292596824,180.189825174387,0.180545344819889,0.132263610315186,2,2,1.49042979942693,2751.57617790871,5076,7855.21714285714,1595.33231890042,11819,2749326,-0.336944028929502
"43","sbm","1","1",350,22141,1,350,103,150,126.52,103,16.7962364416867,0.130250404500903,0.00175038502768179,0.425346662171278,2,0.00161398606377147,0.624535555231386,0.00767883479128669,130.228091524344,0.395225160423523,0.0672779369627507,2,2,1.63747851002865,2140.77342682925,2691,4990.73142857143,1852.79434031163,8131,1746756,0.515523388542774
"44","sbm","1","1",350,14658,1,350,9,148,83.76,9,8.7527478686676,0.68657049756433,0.00159716968123706,0.0313965131705016,3,0.00495402961516776,0.509402499076944,0.00823877921884805,121.37720570449,0.45552915118424,0.184068767908309,2.43142857142857,2,1.82261154318461,1933.77067500896,10,2526.75428571429,2064.89715352551,5747,884364,0.219103634997994
"45","sbm","1","1",350,6049,1,350,4,85,34.5657142857143,4,0.947144358596754,0.0408669235770913,0.0011575986374711,0.31028154077896,4,0.0135988896728046,0.460796611455009,0.0145769703537126,68.601360621229,0.683695619030749,0.14451084731887,3.83428571428571,3,2.4901514531314,1364.72911843761,0,451.32,562.246237340911,1783,157962,0.90724079935143
"46","sbm","1","1",350,4262,1,350,6,50,24.3542857142857,6,5.55012480419669,0.447903007428765,0.00131607435410249,0.239872331106517,4,0.00630017966315779,0.12177580203509,0.0320954996137265,31.1570161560073,0.609098144830236,0.073483422022104,3.01142857142857,3,2.18747441670078,1382.26841127571,0,41.1685714285714,44.1471573518764,181,14409,0.379791175981142
"47","sbm","1","1",350,7474,1,350,19,77,42.7085714285714,19,18.4476106396742,0.72925517355081,0.00152222371436555,0.0137066726510793,3,0.0058736929140294,0.117192704336754,0.0213439095636357,46.8517727278855,0.388974633494051,0.0982562423250102,2.70857142857143,2,1.88353663528449,1744.89294395191,17,119.125714285714,70.9733084452598,332,41694,-0.503181814465223
"48","sbm","1","1",350,21442,1,350,65,198,122.525714285714,65,63.4896821383265,0.851975258148579,0.00174958665642124,0.037890948752922,2,0.00275686396540165,0.470193005957214,0.00706403823359968,141.562087708353,0.386140432307203,0.216258698321736,2,2,1.64892345476873,2533.3616145823,938,4012.49142857143,3054.49511464177,9094,1404372,0.0717964122472357
"49","sbm","1","1",350,8329,1,350,20,70,47.5942857142857,20,19.3162783995104,0.667928153457925,0.00153467916110963,0.111758354469189,3,0.00245839757959652,0.150060389438231,0.0198591071102286,50.354731179477,0.354984441871911,0.0641997544003275,2.56,2,1.86768726975031,1924.08425923372,34,174.651428571429,83.153282603247,376,61128,0.153413749927556
"50","sbm","1","1",350,14876,1,350,23,141,85.0057142857143,23,22.4198675745454,0.738154416270855,0.00163588483127588,0.0606364499907129,3,0.00307095642955536,0.380096615193149,0.00946549475128374,105.646881254081,0.409661389991341,0.160442079410561,2.33428571428571,2,1.75923045435939,2224.34430844824,53,1657.95428571429,1233.23717937695,3710,580284,0.190652284293954
"51","sbm","1","1",350,9835,1,350,7,101,56.2,7,6.54349041206899,0.508461224339162,0.00149590611216079,0.0812997323142477,3,0.00644914629083712,0.33068842304263,0.012543052205454,79.7254116159366,0.487128074433411,0.12836676217765,2.99142857142857,2,1.93493246009005,1818.18014766947,1,704.682857142857,587.011502201398,1821,246639,0.394968676807906
"52","sbm","1","1",350,7384,1,350,22,68,42.1942857142857,22,21.2913862638617,0.733307314179343,0.00149503902189333,0.0108821513441848,3,0.00507820925415837,0.071323268531999,0.022532982427409,44.379389333904,0.325067203090724,0.073941874744167,2.99714285714286,2,1.91760949652067,1745.83446971722,14,66.6257142857143,34.9028930653426,204,23319,-0.546617199351728
"53","sbm","1","1",350,19868,1,350,46,216,113.531428571429,46,45.8169392624725,0.874339797796952,0.0017350984829029,0,2,0.00423503175541316,0.488970297952106,0.00691574596259738,144.597561189831,0.41721278209764,0.293606221858371,2,2,1.67469504707327,2178.70088569393,798,4228.84285714286,3600.63720338002,10288,1480095,-0.40370685364378
"54","sbm","1","1",350,22681,1,350,87,175,129.605714285714,87,85.2985099504368,0.862696811438072,0.00176217753331962,0.033709796233178,2,0.0015927685027406,0.389478816971435,0.00749666570380922,133.392636074445,0.259457452143298,0.130069586573885,2,2,1.62863692181744,2760.71223274587,1469,3345.60857142857,1131.90410532485,5885,1170963,-0.0473860407069509
"55","sbm","1","1",350,22519,1,350,81,167,128.68,81,29.5279796633487,0.259811758749069,0.00175993015669713,0.313606319772273,2,0.00129946726707272,0.536810652644135,0.00711884317889129,140.472261415336,0.36653353716369,0.109799426934097,2,2,1.6312893982808,2409.79262429304,1485,4582.75714285714,2073.85713778877,8055,1603965,0.656009726545064
"56","sbm","1","1",350,7223,1,350,2,81,41.2742857142857,2,1.96542527355087,0.731062658266113,0.00140974293991281,0.0372884134240596,4,0.00931585649175726,0.246112570669984,0.016552625959487,60.4133750407654,0.487972596826653,0.113827261563651,3.03428571428571,3,2.06103970528039,1522.64442305099,0,302.982857142857,256.487793557437,796,106044,-0.0718281351378371
"57","sbm","1","1",350,27434,1,350,115,219,156.765714285714,115,112.375120186428,0.881622450388899,0.00185241850181242,0.0235227778092262,2,0.00165615875333197,0.472449984159805,0.0061966719677608,161.376946400046,0.269651932237461,0.178321735571019,2,2,1.55081457224724,2852.3182136974,3128,5943.9,2027.96555040735,10785,2080365,-0.0310157215360014
"58","sbm","1","1",350,24682,1,350,96,195,141.04,96,95.1837770291183,0.898918383697141,0.00180012411624771,0,2,0.00190067723717682,0.277610395536185,0.00692202439949735,144.466407843436,0.216515113756347,0.154613180515759,2,2,1.59587392550143,2375.43348356421,1402,2850.84857142857,837.369840160241,4978,997797,-0.651684211262599
"59","sbm","1","1",350,35266,1,350,155,245,201.52,155,153.277239646578,0.920839695120644,0.00201944451900045,0,2,0.000661356288130184,0.565370701154616,0.00490137596960067,204.02434055298,0.159532264995083,0.12458452722063,2,2,1.4225787965616,2722.77764989729,6976,11607.0685714286,2582.70493482797,16627,4062474,-0.323300401615329
"60","sbm","1","1",350,16360,1,350,31,182,93.4857142857143,31,30.2823249970167,0.828917764345583,0.00167057921273093,0.0113902710857779,3,0.00532849111295614,0.495043512592764,0.00778718832917642,128.416054386829,0.46729175776876,0.253622595169873,2.01142857142857,2,1.73216537044617,2109.07878362046,203,2991.34285714286,2962.97170237015,7719,1046970,-0.0903935721680163
"61","sbm","1","1",350,22031,1,350,14,206,125.891428571429,14,5.11513079106097,0.138579572443,0.00175620071995856,0.121602502740201,3,0.00492561162359019,0.887560310202844,0.00522060445357139,191.548700709533,0.420902797917115,0.229537453950061,2.98,2,1.66783462955383,1521.67884936265,10,10038.8142857143,8193.00761848001,18236,3513585,0.842746954679826
